"nm0628601","tt0375679","Christine"
"nm0628601","tt0454921","Linda"
"nm0628601","tt1032755","Stella"
"nm0628806","tt0286112","Golden Leg Fung"
"nm0629538","tt1073510","Ed Griffith"
"nm0629653","tt1117385","Laura Porter"
"nm0629855","tt5580036","Diane Rawlinson"
"nm0631490","tt0425112","Met Chief Inspector"
"nm0631490","tt0443518","Lawrence"
"nm0631490","tt0487907","Gideon"
"nm0631490","tt0926084","Minister Rufus Scrimgeour"
"nm0631490","tt0985699","General Friedrich Olbricht"
"nm0631490","tt1131729","Quentin"
"nm0631490","tt1412386","Douglas Ainslie"
"nm0631490","tt2194499","Dad"
"nm0631490","tt3169706","Cliff"
"nm0632497","tt0498380","Saigo"
"nm0632689","tt2013293","Honjô"
"nm0632761","tt2013293","Kurokawa"
"nm0633223","tt0423510","Eleanor Roosevelt"
"nm0634409","tt0452694","Annette DeTamble"
"nm0634611","tt0400063","Martine"
"nm0635330","tt0256009","Jacinto"
"nm0636426","tt1132620","Lisbeth Salander"
"nm0636426","tt1216487","Lisbeth Salander"
"nm0636426","tt1343097","Lisbeth Salander"
"nm0636426","tt1446714","Elizabeth Shaw"
"nm0636426","tt1600196","Nadia"
"nm0638824","tt1132620","Mikael Blomkvist"
"nm0638824","tt1216487","Mikael Blomkvist"
"nm0638824","tt1343097","Mikael Blomkvist"
"nm0638824","tt2911666","Viggo Tarasov"
"nm0639016","tt1740707","E-verkssjef"
"nm0639569","tt0844794","Mr Morland"
"nm0640055","tt1132623","Linda"
"nm0640323","tt0212720","Monica Swinton"
"nm0640323","tt0338139","Lucy Burns"
"nm0640323","tt3065204","Peggy Hodgson"
"nm0641168","tt0424345","Dante"
"nm0641244","tt0218127","Rock Mullaney"
"nm0641610","tt0264616","Young Fenton"
"nm0642145","tt2277860","Hank"
"nm0643740","tt1567609","Caracas"
"nm0644022","tt1821549","Ross Grant"
"nm0644022","tt6294822","Ben Bagdikian"
"nm0644406","tt2179116","Frank"
"nm0644406","tt2294449","Deputy Chief Hardy"
"nm0644406","tt2582496","Greg's Dad"
"nm0644406","tt4276820","Dick McDonald"
"nm0644897","tt0375063","Stephanie"
"nm0644897","tt0424136","Judy Tokuda"
"nm0645683","tt0395169","Tatiana Rusesabagina"
"nm0647698","tt2277860","Destiny"
"nm0648249","tt0337978","Thomas Gabriel"
"nm0648249","tt1192628","Spirit of the West"
"nm0648249","tt4943998","Seth Bullock"
"nm0648486","tt6868216","Carlton Lassiter"
"nm0648486","tt9792884","Carlton Lassiter"
"nm0648913","tt0787484","Mami"
"nm0650525","tt0387301","Lucy Van Pelt"
"nm0650702","tt0936501","Sam"
"nm0651451","tt0338434","Pvt. Jimmy Rassi"
"nm0651660","tt0246578","Eddie Darko"
"nm0652663","tt0382932","Remy"
"nm0654110","tt0206634","Theo Faron"
"nm0654110","tt0258463","The Professor"
"nm0654110","tt0376541","Larry"
"nm0654110","tt0401792","Dwight"
"nm0654110","tt0454848","Dalton Russell"
"nm0654295","tt10090796","Self"
"nm0654295","tt2911666","Iosef Tarasov"
"nm0654648","tt1020072","Dr. Martin Luther King, Jr."
"nm0654648","tt2937898","D.A. Lawrence"
"nm0656739","tt11324534","Casey"
"nm0658099","tt0289043","Activist"
"nm0659544","tt0988047","Chandra Dawkin"
"nm0660854","tt5733210","Narrator"
"nm0662042","tt0271732","Catherine Parker"
"nm0662042","tt0271732","Miss Parker"
"nm0662042","tt0274735","Miss Parker"
"nm0662504","tt4943998","Alma Ellsworth"
"nm0662511","tt1010278","Dr. Majkowski"
"nm0663546","tt3846674","Margot"
"nm0664238","tt0332379","Theo"
"nm0666739","tt2057392","Steve Watts"
"nm0666739","tt9243946","Jesse"
"nm0667416","tt0346039","Tristan"
"nm0668845","tt1555126","Anne Lister"
"nm0670408","tt0365748","Shaun"
"nm0670408","tt0425112","Nicholas Angel"
"nm0670408","tt0796366","Scotty"
"nm0670408","tt0983193","Thompson"
"nm0670408","tt1092026","Graeme Willy"
"nm0670408","tt1213663","Gary King"
"nm0670408","tt1229238","Benji"
"nm0670408","tt2381249","Benji Dunn"
"nm0670408","tt4912910","Benji Dunn"
"nm0671567","tt0822854","Nick Memphis"
"nm0671567","tt1855199","Mike Zavala"
"nm0671567","tt2713180","Trini 'Gordo' Garcia"
"nm0671567","tt5095030","Luis"
"nm0671980","tt0366551","Kumar Patel"
"nm0672922","tt5168192","Sheila"
"nm0674782","tt0463854","Flynn"
"nm0675730","tt1363109","Narrator"
"nm0675730","tt3356268","Sean Pertwee"
"nm0677597","tt1155592","Self"
"nm0680983","tt0424136","Hayley Stark"
"nm0680983","tt0467406","Juno MacGuff"
"nm0680983","tt1375666","Ariadne"
"nm0681218","tt0213847","Renato's Mother"
"nm0682071","tt0905345","Leeann Lewis"
"nm0683253","tt0488120","Nikki Gardner"
"nm0683253","tt0790724","Helen"
"nm0683253","tt1213663","Sam Chamberlain"
"nm0683253","tt2267998","Amy Dunne"
"nm0683253","tt5478478","Rosalee Quaid"
"nm0683986","tt0960143","Dr. Micah Jackson"
"nm0684500","tt0344510","Sylvain"
"nm0685759","tt2400894","Self"
"nm0685856","tt0309987","Matthew"
"nm0685856","tt2884206","Ian"
"nm0687146","tt1560747","Val Dodd"
"nm0687146","tt3532216","Sheriff Downing"
"nm0687189","tt0245429","Yubaba"
"nm0687189","tt0245429","Zeniba"
"nm0688132","tt1568921","Homily"
"nm0688132","tt2096673","Joy"
"nm0690422","tt0368909","Komtuan"
"nm0690686","tt0493430","Self"
"nm0692391","tt0441909","Agustina"
"nm0693243","tt1105729","Jake Russell"
"nm0693243","tt1312251","Jake Russell"
"nm0693243","tt1560779","Jake Russell"
"nm0693243","tt1874757","Jake Russell"
"nm0693243","tt2273004","Jake Russell"
"nm0693243","tt2273024","Jake Russell"
"nm0693243","tt3197176","Jake Russell"
"nm0694066","tt0350258","Jeff Brown"
"nm0694619","tt1579306","Louise Metcalf"
"nm0695435","tt0369610","Owen"
"nm0695435","tt1355644","Jim Preston"
"nm0695435","tt1490017","Emmet Brickowski"
"nm0695435","tt1790885","Justin - DEVGRU"
"nm0695435","tt2015381","Peter Quill"
"nm0695435","tt3896198","Peter Quill"
"nm0695435","tt3896198","Star-Lord"
"nm0695435","tt7146812","Barley Lightfoot"
"nm0696353","tt0290673","Le Tenia"
"nm0700312","tt5017060","Inspector Colombani"
"nm0700607","tt1981637","Disciple"
"nm0700607","tt1981637","Eric Idle"
"nm0700607","tt1981637","Rabbi"
"nm0700856","tt0283474","Donald Farfrae"
"nm0700875","tt2980648","Papa"
"nm0701327","tt5572566","Bruno"
"nm0702572","tt0337978","Mai Linh"
"nm0702985","tt1270262","Faoaz"
"nm0702985","tt1270262","Saddam Hussein"
"nm0704270","tt0796366","Spock"
"nm0704270","tt1408101","Spock"
"nm0704270","tt1615147","Peter Sullivan"
"nm0704270","tt2660888","Commander Spock"
"nm0704270","tt3774114","Glenn Greenwald"
"nm0705356","tt0241527","Harry Potter"
"nm0705356","tt0295297","Harry Potter"
"nm0705356","tt0304141","Harry Potter"
"nm0705356","tt0330373","Harry Potter"
"nm0705356","tt0373889","Harry Potter"
"nm0705356","tt0417741","Harry Potter"
"nm0705356","tt0851430","John Kipling"
"nm0705356","tt0926084","Harry Potter"
"nm0705356","tt1201607","Harry Potter"
"nm0705356","tt4034354","Manny"
"nm0706220","tt0414852","Capt. Damien Tomaso"
"nm0706537","tt1139797","Håkan"
"nm0706567","tt1305806","Ricardo Morales"
"nm0711118","tt3076658","Mary Anne Creed"
"nm0711118","tt6343314","Mary Anne Creed"
"nm0711559","tt0355702","Tony"
"nm0711805","tt0289879","Lenny"
"nm0711864","tt2359024","Ben Gaffney"
"nm0712546","tt0242519","Baburao Ganpatrao Apte"
"nm0712562","tt1270262","Munem"
"nm0713747","tt0412080","George"
"nm0714534","tt2278871","Père Adèle"
"nm0714793","tt0349166","Stedman Goebal"
"nm0714985","tt0203119","Deedee Dove"
"nm0715953","tt0210628","Gen. Hugh Mercer"
"nm0717157","tt0435625","Beth"
"nm0717395","tt0805564","Reverend Bock"
"nm0717603","tt0389557","Ronnie"
"nm0717709","tt2234003","Fiona Lavelle"
"nm0719637","tt0463854","Doyle"
"nm0719637","tt0840361","James Coughlin"
"nm0719637","tt0848228","Clint Barton"
"nm0719637","tt0848228","Hawkeye"
"nm0719637","tt0887912","Staff Sergeant William James"
"nm0719637","tt1229238","Brandt"
"nm0719637","tt2381249","William Brandt"
"nm0719637","tt2543164","Ian Donnelly"
"nm0719637","tt5362988","Cory Lambert"
"nm0720277","tt1242422","José Utrilla"
"nm0721778","tt0250425","Niki Dean"
"nm0722279","tt2763790","Pearson"
"nm0722629","tt3224458","Lloyd Vogel"
"nm0722647","tt0393162","Damien Carter"
"nm0724757","tt0480249","Zoe Neville"
"nm0724995","tt0419909","Orr"
"nm0725543","tt0377972","Ira"
"nm0726184","tt1543920","Donatello"
"nm0726262","tt1063669","Marco"
"nm0727120","tt0338109","Peter"
"nm0727165","tt0421082","Ian Curtis"
"nm0728938","tt1602620","Anne"
"nm0729345","tt0369702","Manuela"
"nm0729345","tt0464141","Pilar"
"nm0730070","tt0314097","Ralph Wigram"
"nm0730168","tt0212720","Henry Swinton"
"nm0731075","tt0804497","Noelle"
"nm0731075","tt1723121","Casey Mathis"
"nm0734421","tt0287535","Lt. Leak"
"nm0734442","tt6868216","Shawn Spencer"
"nm0734442","tt9792884","Shawn Spencer"
"nm0734654","tt1173907","Self - Narrator"
"nm0735442","tt0499549","Trudy Chacón"
"nm0735442","tt1905041","Letty"
"nm0736622","tt1092026","Paul"
"nm0736622","tt1306980","Kyle"
"nm0736622","tt2080374","Steve Wozniak"
"nm0736622","tt3521126","Sandy"
"nm0737138","tt0431420","Andrew Lincoln"
"nm0738918","tt0382932","Linguini"
"nm0740160","tt1263704","Self"
"nm0740535","tt0914863","Charles Thompson"
"nm0741242","tt0780521","Tiana"
"nm0744485","tt1038988","Pablo"
"nm0744834","tt0361748","Sgt. Donny Donowitz"
"nm0745186","tt7657462","Mable"
"nm0745186","tt7688990","Marilyn Hays"
"nm0745751","tt0959337","Party Guest"
"nm0746125","tt3889642","Zachary Stone"
"nm0746393","tt0365130","Andrew"
"nm0748620","tt0357413","Brian Fantana"
"nm0748620","tt0405422","David"
"nm0748620","tt0478970","Ant-Man"
"nm0748620","tt0478970","Scott Lang"
"nm0748620","tt0800039","Chuck"
"nm0748620","tt1155056","Peter Klaven"
"nm0748620","tt1659337","Mr. Anderson"
"nm0748620","tt2452386","Ben Benjamin"
"nm0748620","tt5095030","Ant-Man"
"nm0748620","tt5095030","Scott Lang"
"nm0748973","tt1176740","Verona"
"nm0749104","tt0369702","Julia"
"nm0749104","tt0464141","Laura"
"nm0749104","tt1937149","Mayka Villaverde"
"nm0749263","tt0272020","Yates"
"nm0749263","tt0369339","Fanning"
"nm0749263","tt0443706","Inspector David Toschi"
"nm0749263","tt0842926","Paul"
"nm0749263","tt1100089","David Schultz"
"nm0749263","tt1130884","Chuck Aule"
"nm0749263","tt1670345","Dylan Rhodes"
"nm0749263","tt1684226","Ned Weeks"
"nm0749263","tt1895587","Mike Rezendes"
"nm0749263","tt1980929","Dan"
"nm0749263","tt2395427","Bruce Banner"
"nm0749263","tt2395427","Hulk"
"nm0749263","tt3501632","Bruce Banner"
"nm0749263","tt3501632","Hulk"
"nm0749263","tt4154756","Bruce Banner"
"nm0749263","tt4154756","Hulk"
"nm0749263","tt4154796","Bruce Banner"
"nm0749263","tt4154796","Hulk"
"nm0749363","tt0211915","Raphaël Poulain"
"nm0750971","tt4686844","Lavrenti Beria"
"nm0751301","tt8425058","Elizabeth Denham"
"nm0752407","tt0824747","Carol Dexter"
"nm0752407","tt1355631","Bonni Tischler"
"nm0752407","tt1606392","Jackie Flaherty"
"nm0752407","tt3682448","Mary Donovan"
"nm0752740","tt0460740","Suzy"
"nm0753314","tt3682448","Rudolf Abel"
"nm0753314","tt5013056","Mr. Dawson"
"nm0753526","tt0379217","RZA (segment ""Delirium"")"
"nm0753737","tt0237534","Thomas d'Apcher"
"nm0753737","tt0444518","Jean"
"nm0755267","tt0991178","Captain Kara 'Starbuck' Thrace"
"nm0756083","tt0144084","David Van Patten"
"nm0756203","tt0401711","Claire (segment ""Parc Monceau"")"
"nm0756203","tt1270262","Sarrab"
"nm0756964","tt0856797","Daisuke Aramaki"
"nm0757087","tt0385700","Aerith Gainsborough"
"nm0757327","tt0385700","Cloud Strife"
"nm0757855","tt0499549","Neytiri"
"nm0757855","tt1408101","Uhura"
"nm0757855","tt1840417","Dora Jansen"
"nm0757855","tt2015381","Gamora"
"nm0757855","tt2262227","Maria"
"nm0757855","tt2660888","Lieutenant Uhura"
"nm0757855","tt3896198","Gamora"
"nm0758608","tt0312004","Hutch"
"nm0758608","tt0312004","Wallace"
"nm0760221","tt1232047","Eddy"
"nm0760665","tt8228288","Imoguiri"
"nm0760778","tt5074352","Geeta Phogat"
"nm0760989","tt1697851","Amanda Maples"
"nm0761498","tt0275847","Stitch"
"nm0765597","tt0333766","Mark"
"nm0765597","tt1174732","David Goldman"
"nm0765597","tt1990314","Robot"
"nm0765597","tt2334873","Dwight"
"nm0765911","tt0301357","Mutter"
"nm0766005","tt4729430","Mr. Ellingboe"
"nm0766470","tt2631186","Kattappa"
"nm0766837","tt0327597","Miss April Spink"
"nm0766837","tt0327597","Other Spink"
"nm0768018","tt0120630","Ginger"
"nm0768027","tt1436045","Gunjiro Mitsuhashi"
"nm0769083","tt0992993","Sawyers"
"nm0769358","tt0347228","Officer McDonald"
"nm0770763","tt0309150","Grandpa"
"nm0770763","tt0821638","Sitting Bull"
"nm0773973","tt0805564","Gus"
"nm0774386","tt1600196","Eric Deeds"
"nm0774386","tt2053425","Alain van Versch"
"nm0774634","tt0375662","Joep"
"nm0776239","tt1146431","Dr. Animo"
"nm0776424","tt5572566","Corinne"
"nm0778393","tt8716334","Self"
"nm0778831","tt2692904","Donal"
"nm0781981","tt0800039","Peter Bretter"
"nm0781981","tt1155056","Sydney Fife"
"nm0781981","tt1204342","Gary"
"nm0781981","tt1323594","Vector"
"nm0782282","tt0338290","Em - Roy's Mother"
"nm0782561","tt0401383","Céline"
"nm0782561","tt0450188","Titine"
"nm0783033","tt0206036","Abby Hedley (segment ""1961"")"
"nm0785227","tt0903624","Gollum"
"nm0785227","tt0983193","Captain Haddock"
"nm0785227","tt0983193","Sir Francis Haddock"
"nm0785227","tt1318514","Caesar"
"nm0785227","tt2103281","Caesar"
"nm0785227","tt3450958","Caesar"
"nm0785842","tt2358891","Jep Gambardella"
"nm0786919","tt0384116","Kuna"
"nm0787462","tt1280558","The Common Man"
"nm0788009","tt7860890","Self"
"nm0788335","tt0770828","General Zod"
"nm0788335","tt1675192","Curtis"
"nm0788335","tt4550098","Bobby Andes"
"nm0788335","tt5580390","Richard Strickland"
"nm0788767","tt0361862","Ivan"
"nm0790057","tt4062536","Sam"
"nm0790688","tt0320691","Lucian"
"nm0790688","tt0381131","Tony Blair"
"nm0790688","tt0411291","Mark Furness"
"nm0790688","tt0436697","Tony Blair"
"nm0790688","tt0870111","David Frost"
"nm0790688","tt0914863","Steven Arthur Younger"
"nm0790688","tt1355644","Arthur"
"nm0791226","tt0169102","Elizabeth Russell"
"nm0791790","tt0992993","Neville Chamberlain"
"nm0791864","tt5478478","Wesley Quaid"
"nm0792003","tt0486420","Scottie"
"nm0792116","tt1280558","Arif Khan"
"nm0792911","tt0242519","Ghanshyam (Shyam)"
"nm0793532","tt0480025","Milky"
"nm0793784","tt0310775","Ryu"
"nm0795661","tt1010048","Sergeant Srinivas"
"nm0795661","tt2082197","Sudhanshu Dutta"
"nm0796676","tt2137442","T-Boz"
"nm0797732","tt0347228","Re-enactment dead body"
"nm0798971","tt1772341","Vanellope"
"nm0798971","tt5848272","Vanellope"
"nm0799777","tt2140479","Ray King"
"nm0799777","tt2582802","Fletcher"
"nm0799777","tt3783958","Bill"
"nm0799777","tt4572514","Sergeant Jeffrey Pugliese"
"nm0799777","tt4729430","Klaus"
"nm0799895","tt0213565","Piper Dellums"
"nm0800737","tt6739094","Bloaty"
"nm0800737","tt6739094","GIR"
"nm0801231","tt0285742","Lucille"
"nm0803262","tt0428803","Le bébé"
"nm0803310","tt0118694","Ah Ping"
"nm0803348","tt1185616","Self - Interviewee"
"nm0803889","tt1396484","Pennywise"
"nm0805476","tt0407612","Ed Ellison"
"nm0806527","tt0276751","Christine"
"nm0807900","tt0756683","John"
"nm0808216","tt5257726","Helga"
"nm0809192","tt0338109","Chris"
"nm0809860","tt0929864","Marty Davis"
"nm0810379","tt0462538","Lisa Simpson"
"nm0811242","tt1981677","Chloe"
"nm0813619","tt7714136","Terri"
"nm0814280","tt0310775","Dong-jin Park"
"nm0814280","tt0353969","Detective Park Doo-man"
"nm0814280","tt0468492","Park Gang-Doo"
"nm0814280","tt6751668","Ki Taek"
"nm0817353","tt0309150","Shane"
"nm0818055","tt1454029","Minny Jackson"
"nm0818055","tt2334649","Wanda"
"nm0818055","tt4481414","Roberta Taylor"
"nm0818055","tt4846340","Dorothy Vaughan"
"nm0818055","tt5580390","Zelda Fuller"
"nm0818055","tt7146812","The Manticore"
"nm0818715","tt0375662","Maarten"
"nm0819140","tt9185816","Self"
"nm0819763","tt1566591","Self - LA Times"
"nm0819803","tt8716334","Self"
"nm0820053","tt1821549","Kate Grant"
"nm0820847","tt6131636","Cynthia Branford"
"nm0823435","tt3011894","Ignacio Fontana (segment ""Pasternak"")"
"nm0827561","tt2866360","Kevin"
"nm0828085","tt3822818","Hans Pippig"
"nm0828177","tt0493430","Self"
"nm0828177","tt1116184","Self"
"nm0829576","tt3316960","Lydia Howland"
"nm0831440","tt0250258","Günther Schütte Nr. 82"
"nm0831601","tt1152836","Charles Makley"
"nm0832792","tt1170358","Balin"
"nm0832792","tt4271918","Arthur Birling"
"nm0834989","tt8367814","Matthew"
"nm0835016","tt0448115","Dr. Sivana"
"nm0835016","tt0758774","Hani"
"nm0835016","tt0988045","Lord Henry Blackwood"
"nm0835016","tt1340800","Jim Prideaux"
"nm0835016","tt1540133","Clive Cornell"
"nm0835016","tt1790885","George"
"nm0835016","tt4540710","Rodolfo Schmidt"
"nm0836070","tt0166813","Little Creek"
"nm0836121","tt1019452","Larry Gopnik"
"nm0836121","tt2543164","Agent Halpern"
"nm0836121","tt4540710","Pat Connors"
"nm0836121","tt5726616","Mr. Perlman"
"nm0836343","tt0445922","Jude"
"nm0836343","tt1023114","Janusz"
"nm0836343","tt1563738","Dexter"
"nm0836343","tt1924396","Robert"
"nm0837173","tt0498360","Luther 'Suitcase' Simpson"
"nm0837173","tt0800095","Luther 'Suitcase' Simpson"
"nm0837173","tt0905345","Luther 'Suitcase' Simpson"
"nm0837173","tt1064884","Luther 'Suitcase' Simpson"
"nm0837173","tt1315216","Luther 'Suitcase' Simpson"
"nm0837173","tt1710573","Luther 'Suitcase' Simpson"
"nm0837173","tt2004262","Luther 'Suitcase' Simpson"
"nm0837173","tt4505830","Officer Luther 'Suitcase' Simpson"
"nm0837177","tt1489887","Principal Brown"
"nm0837177","tt1723121","David Clark"
"nm0837223","tt3183660","Queenie"
"nm0837282","tt0296042","Karen"
"nm0837868","tt0213847","Renato Amoroso"
"nm0842081","tt2235348","Jenny McLean"
"nm0842081","tt6131636","Ellen Branford"
"nm0842770","tt0268126","Valerie Thomas"
"nm0842770","tt0421715","Elizabeth Abbott"
"nm0842770","tt0465538","Karen Crowder"
"nm0842770","tt1242460","Eva Khatchadourian"
"nm0842770","tt1706620","Mason"
"nm0842770","tt1714915","Eve"
"nm0842770","tt3967856","Lucy Mirando"
"nm0842770","tt3967856","Nancy Mirando"
"nm0843059","tt0330373","Frank Bryce"
"nm0844172","tt4688366","Greg Sanders"
"nm0845209","tt0361862","Marie"
"nm0846480","tt1028532","Ken"
"nm0846548","tt0988047","Omar"
"nm0846548","tt1153112","Kapitän Mahmud"
"nm0848554","tt1542344","Megan"
"nm0848968","tt0856797","Kuroma"
"nm0848968","tt0856797","Motoko Kusanagi"
"nm0849214","tt1615160","Simpson"
"nm0850162","tt0472043","Middle Eye"
"nm0851582","tt0211915","Amélie Poulain"
"nm0851582","tt0344510","Mathilde"
"nm0852965","tt1440292","Lloyd Tate"
"nm0852965","tt2397535","Mr. Robertson"
"nm0853498","tt4698684","Bella"
"nm0853805","tt1704292","Commander Ozar"
"nm0855039","tt0995036","Arthur Eddington"
"nm0855039","tt1449175","Hamlet"
"nm0855564","tt0340855","Vincent Corey"
"nm0856500","tt0450188","Mômone"
"nm0857488","tt2125608","Self - Co-Producer, Cold Fact 1970"
"nm0857620","tt0144084","Timothy Bryce"
"nm0857620","tt0166924","Adam"
"nm0857621","tt0387361","Self"
"nm0857621","tt0395644","Self - Presenter"
"nm0857621","tt1000764","Self - Presenter"
"nm0857621","tt1126514","Self"
"nm0857621","tt1235534","Self"
"nm0857621","tt1235535","Self"
"nm0857621","tt1285125","Self"
"nm0857621","tt1433852","Self"
"nm0857621","tt1642627","Self - Presenter"
"nm0857621","tt1712046","Self - Presenter"
"nm0857621","tt1857772","Self - Presenter"
"nm0857621","tt2207658","Self - Presenter"
"nm0857621","tt2371381","Self - Presenter"
"nm0857621","tt4613322","Self"
"nm0857621","tt6098922","Self - Presenter"
"nm0859228","tt0349747","Prince John (older)"
"nm0859503","tt0414993","Antonio"
"nm0861038","tt0267736","Romaine Patterson"
"nm0861862","tt0231844","Laurent"
"nm0862544","tt0475296","Self - Pilot, Enola Gay"
"nm0862858","tt0256009","Carlos"
"nm0863816","tt5572566","Stéphane"
"nm0863999","tt0366551","J.D."
"nm0864308","tt1825918","Candace Flynn"
"nm0864308","tt1825918","Candace-2"
"nm0864997","tt1462758","Alan Davenport"
"nm0865119","tt0825232","Virginia"
"nm0865302","tt0756683","Dan"
"nm0865333","tt0444518","Philippe"
"nm0865949","tt0245712","Valeria"
"nm0868659","tt0379786","Zoë"
"nm0869088","tt1242422","Malamadre"
"nm0869467","tt0419887","Rahim Khan"
"nm0869590","tt1029234","Le père"
"nm0871827","tt2718492","Szymon"
"nm0874067","tt0309150","Coyote"
"nm0874232","tt0472043","Zero Wolf"
"nm0874676","tt0338564","Hon Sam"
"nm0875354","tt0296042","Jijii"
"nm0876138","tt0343818","Sonny"
"nm0876138","tt0379786","Wash"
"nm0876138","tt1465522","Tucker"
"nm0876138","tt3748528","K-2SO"
"nm0876300","tt0405094","Oberstleutnant Anton Grubitz"
"nm0876300","tt1149362","The Baron"
"nm0876805","tt0486420","Henry"
"nm0877555","tt2370248","Jack"
"nm0879085","tt0418279","USAF Tech Sergeant Epps"
"nm0880167","tt1153112","Stewardess Gabriele Dillmann"
